# Skalenpunkte zur Energieverteilung
# Die y-Werte sind hier praktisch nutzlos
0.43, 4.93
3.00, 4.92
5.45, 4.92
7.99, 4.90
10.53, 4.92
12.92, 4.88
15.53, 4.93
18.10, 4.93
20.51, 4.90
23.15, 4.94
25.70, 4.95
